Fecha,Magnitud,Latitud,Longitud
2014-04-14,3.6,31.4228,-115.459
2014-04-15,3.5,31.1817,-115.311
2014-04-16,3.6,32.2962,-114.999
2014-04-21,3.9,32.2635,-115.288
2014-04-23,3.2,31.1938,-115.457
2014-04-25,3.5,31.1535,-115.413
2014-05-01,3.6,31.461,-115.392
2014-05-05,3.1,31.261,-115.393
2014-05-05,3.7,31.465,-115.321
2014-05-08,3.6,30.1477,-114.637
2014-05-08,3.6,30.5975,-114.409
2014-05-09,3.5,31.4178,-115.275
2014-05-12,2.7,31.1772,-115.431
2014-05-12,3.0,31.0503,-115.439
2014-05-12,3.0,31.1235,-115.387
2014-05-16,3.3,31.1322,-115.397
2014-05-17,3.3,30.1568,-114.359
2014-05-18,3.3,30.3707,-114.451
2014-05-20,2.8,31.3637,-115.297
2014-05-21,3.3,31.5045,-115.271
2014-05-21,3.4,30.2183,-114.739
2014-05-21,3.8,30.7873,-114.307
2014-05-23,3.7,32.4397,-115.13
2014-05-24,3.8,30.6078,-114.126
2014-05-25,4.0,30.1075,-114.598
2014-05-25,2.8,31.0885,-115.268
2014-05-26,3.6,32.1188,-115.749
2014-05-26,3.0,31.2527,-115.556
2014-06-03,3.7,31.1927,-115.153
2014-06-04,3.5,32.2142,-114.821
2014-06-05,3.7,30.5568,-114.33
2014-06-11,3.7,31.1952,-115.178
2014-06-17,3.2,31.4292,-115.515
2014-06-18,3.7,31.3867,-115.481
2014-06-19,3.6,32.4178,-115.216
2014-06-20,3.4,31.2055,-115.417
2014-06-20,3.0,31.1765,-115.315
2014-06-20,3.9,29.9715,-114.671
2014-06-20,3.2,31.247,-115.347
2014-06-21,4.1,30.1897,-114.394
2014-06-21,3.9,30.8962,-114.105
2014-06-21,3.6,30.5823,-114.143
2014-06-21,3.7,30.6468,-114.345
2014-06-21,3.4,30.7402,-114.442
2014-06-24,3.5,31.413,-115.392
2014-06-24,3.0,30.9427,-115.079
2014-06-25,3.0,31.2287,-115.264
2014-06-30,3.6,31.3005,-115.424
2014-07-02,3.1,31.2525,-115.395
2014-07-02,3.1,31.2553,-115.379
2014-07-06,2.7,31.126,-115.391
2014-07-07,3.7,31.436,-115.377
2014-07-16,3.6,32.1815,-115.061
2014-07-16,3.6,32.138,-115.073
2014-07-17,3.8,32.339,-115.174
2014-07-19,3.7,31.9403,-114.933
2014-07-20,3.4,31.4085,-115.542
2014-07-22,4.0,32.5078,-115.107
2014-07-29,3.8,32.161,-115.026
2014-07-30,3.4,31.4557,-115.593
2014-08-03,3.4,31.171,-115.36
2014-08-10,3.6,31.2802,-115.33
2014-08-11,3.7,32.8047,-115.711
2014-08-12,3.8,30.1555,-114.214
2014-08-13,4.0,29.8812,-114.172
2014-08-13,4.3,30.0128,-114.145
2014-08-18,2.8,30.9322,-115.215
2014-08-20,3.8,32.3538,-115.06
2014-08-20,3.7,32.4567,-115.161
2014-08-22,4.2,30.8105,-115.241
2014-08-24,3.7,32.2668,-115.247
2014-08-25,3.6,30.1783,-114.23
2014-08-29,3.7,30.8523,-114.989
2014-09-01,3.5,30.273,-114.312
2014-09-01,3.7,30.8463,-114.183
2014-09-03,1.8,31.1045,-115.369
2014-09-03,2.8,31.05,-115.308
2014-09-03,2.8,30.8827,-115.349
2014-09-03,3.5,31.5185,-115.575
2014-09-03,3.6,31.3865,-115.45
2014-09-08,3.6,32.276,-114.942
2014-09-09,2.9,31.0355,-115.331
2014-09-10,3.1,30.747,-115.194
2014-09-10,3.1,30.6917,-115.12
2014-09-11,3.3,31.1427,-115.506
2014-09-12,2.6,31.133,-115.396
2014-09-15,4.3,29.625,-114.521
2014-09-15,4.6,30.4878,-114.212
2014-09-15,3.7,30.8292,-114.957
2014-09-15,3.8,30.7607,-114.146
2014-09-15,4.0,29.7277,-114.779
2014-09-15,4.2,30.7473,-114.12
2014-09-15,3.9,30.4667,-114.53
2014-09-15,4.2,30.5347,-114.249
2014-09-15,3.7,30.374,-114.598
2014-09-15,4.0,30.9743,-114.287
2014-09-15,5.2,30.2138,-114.321
2014-09-15,4.6,30.3082,-114.321
2014-09-15,3.7,29.7018,-114.663
2014-09-15,3.7,30.4705,-114.147
2014-09-15,4.1,30.5108,-114.326
2014-09-15,4.0,30.0263,-114.594
2014-09-15,3.9,30.7155,-114.453
2014-09-15,3.8,29.9622,-114.717
2014-09-15,3.6,30.7968,-114.385
2014-09-15,3.6,30.408,-114.513
2014-09-15,3.8,30.4903,-114.525
2014-09-16,3.8,30.8715,-114.169
2014-09-16,3.8,29.9045,-114.75
2014-09-16,3.7,30.891,-114.34
2014-09-16,3.3,30.9597,-114.414
2014-09-16,3.8,30.6012,-114.371
2014-09-16,4.6,30.0785,-114.586
2014-09-16,3.8,30.7677,-114.429
2014-09-16,4.1,31.0082,-114.295
2014-09-16,4.1,29.731,-114.685
2014-09-16,3.8,29.9753,-114.679
2014-09-16,3.9,31.319,-114.311
2014-09-16,3.9,31.4058,-114.369
2014-09-17,3.9,30.7183,-114.343
2014-09-17,3.8,31.2588,-114.4
2014-09-17,3.8,29.8355,-114.599
2014-09-17,3.7,29.7515,-114.738
2014-09-17,3.6,30.8042,-114.094
2014-09-17,3.4,30.5933,-114.301
2014-09-17,3.9,29.7493,-114.647
2014-09-18,3.8,30.8498,-114.304
2014-09-18,3.9,30.8272,-114.217
2014-09-18,3.8,30.9273,-114.42
2014-09-20,3.9,30.8367,-114.211
2014-09-21,3.8,30.1145,-114.548
2014-09-21,4.0,30.6102,-114.384
2014-09-21,3.9,29.9613,-114.722
2014-09-22,4.0,30.1478,-114.566
2014-09-22,3.6,29.9443,-114.676
2014-09-24,3.9,30.8753,-114.386
2014-09-24,3.8,30.161,-114.627
2014-09-26,3.9,32.4222,-115.179
2014-09-26,3.9,32.4713,-115.121
2014-09-27,4.0,31.2933,-115.437
2014-09-29,3.1,31.4462,-115.238
2014-10-02,3.6,31.4583,-115.425
2014-10-02,3.7,30.9382,-114.354
2014-10-03,3.6,31.5445,-115.592
2014-10-04,3.7,30.6978,-114.058
2014-10-09,3.6,31.1513,-115.43
2014-10-12,3.7,31.812,-115.055
2014-10-12,3.8,30.8565,-114.238
2014-10-14,2.9,30.971,-115.317
2014-10-19,3.9,32.4097,-115.6
2014-10-21,3.9,32.1408,-115.246
2014-10-21,4.1,32.5242,-115.084
2014-10-21,3.7,31.4942,-115.662
2014-10-23,3.7,31.4248,-115.321
2014-10-24,3.7,31.4155,-115.505
2014-10-30,3.3,31.2172,-115.344
2014-11-06,3.8,31.0973,-114.87
2014-11-06,3.5,31.4113,-115.297
2014-11-14,4.1,31.7977,-114.588
2014-11-16,3.3,31.0698,-115.466
2014-11-20,2.8,31.3455,-115.297
2014-11-22,4.0,31.799,-115.659
2014-11-27,4.0,30.116,-114.305
2014-12-12,3.4,31.0887,-115.427
2014-12-12,3.6,32.5233,-115.179
2014-12-16,3.1,31.126,-115.391
2014-12-18,3.6,32.1847,-114.959
2014-12-28,3.5,32.3778,-115.713
2014-12-31,3.6,31.6053,-115.346
2015-01-05,3.6,32.1415,-114.934
2015-01-07,4.0,30.22,-114.2
2015-01-08,3.4,31.551,-115.172
2015-01-11,4.0,31.0712,-114.341
2015-01-19,4.2,31.144,-114.281
2015-01-19,3.8,31.212,-114.766
2015-01-25,3.7,32.2453,-115.631
2015-01-29,3.7,30.9127,-114.175
2015-01-30,3.6,31.24,-115.243
2015-01-31,3.8,32.3232,-115.088
2015-01-31,3.5,31.115,-115.38
2015-02-01,4.4,30.0615,-114.328
2015-02-01,4.1,30.1112,-114.35
2015-02-06,3.9,29.9923,-114.443
2015-02-06,3.9,30.3167,-114.381
2015-02-08,4.9,31.4803,-115.636
2015-02-08,3.6,31.452,-115.645
2015-02-08,3.4,31.452,-115.645
2015-02-08,3.5,31.452,-115.645
2015-02-09,3.5,31.452,-115.645
2015-02-09,3.4,31.452,-115.645
2015-02-09,3.6,31.475,-115.639
2015-02-09,3.4,31.455,-115.656
2015-02-09,3.5,31.455,-115.656
2015-02-09,3.5,31.455,-115.656
2015-02-10,3.6,31.452,-115.639
2015-02-12,3.6,31.3668,-115.355
2015-02-12,3.4,32.222,-115.116
2015-02-12,3.4,32.1982,-115.283
2015-02-13,3.4,31.475,-115.639
2015-02-14,3.6,31.3355,-115.343
2015-02-23,4.1,30.9278,-115.001
2015-02-24,3.9,30.9557,-115.012
2015-03-10,3.4,32.2527,-115.235
2015-03-11,3.9,29.7957,-114.263
2015-03-11,4.3,30.2253,-114.158
2015-03-15,3.6,31.5238,-115.498
2015-03-15,4.2,30.6582,-114.123
2015-03-16,3.5,31.55,-115.499
2015-03-22,4.1,30.7667,-114.259
2015-03-22,3.7,31.8165,-114.862
2015-03-23,3.9,31.2972,-114.226
2015-04-02,3.9,32.4497,-115.136
2015-04-08,3.8,32.5117,-115.135
2015-04-08,4.3,32.4368,-115.117
2015-04-08,4.0,32.4858,-115.117
2015-04-08,3.6,32.5102,-115.064
2015-04-11,4.0,32.539,-115.088
2015-04-13,3.8,32.0582,-115.065
2015-04-24,3.3,31.0653,-115.182
2015-04-27,3.5,31.5802,-115.387
2015-05-01,3.7,32.1095,-115.904
2015-05-04,3.5,31.5043,-115.17
2015-05-08,3.9,30.5435,-114.299
2015-05-08,3.7,32.203,-115.114
2015-05-15,3.5,31.8197,-115.503
2015-05-16,3.9,30.905,-114.27
2015-05-16,4.0,32.3532,-115.186
2015-05-17,3.8,31.4437,-115.625
2015-05-18,3.2,32.0862,-115.307
2015-05-21,3.9,32.1767,-115.285
2015-05-22,3.9,32.486,-115.146
2015-05-24,3.8,31.3655,-115.322
2015-05-26,3.4,31.2497,-115.51
2015-05-28,3.9,32.2903,-115.128
2015-05-28,4.0,32.2505,-115.26
2015-05-28,3.8,32.7413,-115.56
2015-06-09,3.6,32.38,-115.01
2015-06-10,3.8,32.2838,-115.361
2015-06-10,3.6,32.2423,-115.337
2015-06-10,3.6,32.3742,-115.299
2015-06-14,3.8,29.916,-114.682
2015-06-14,4.3,30.1283,-114.551
2015-06-14,3.9,30.2162,-114.441
2015-06-14,4.0,30.244,-114.508
2015-06-14,4.1,30.244,-114.508
2015-06-14,3.8,30.258,-114.341
2015-06-16,3.8,31.413,-115.543
2015-06-17,3.6,30.216,-114.441
2015-06-18,4.0,30.216,-114.441
2015-06-20,3.4,32.1795,-115.359
2015-06-21,3.5,32.3655,-115.129
2015-06-25,3.8,32.3282,-115.242
2015-06-27,3.6,31.4705,-115.605
2015-06-27,3.6,31.4635,-115.576
2015-06-28,3.7,32.21,-115.011
2015-06-28,3.6,31.5162,-114.948
2015-06-28,3.5,31.2847,-115.284
2015-06-28,3.7,31.276,-115.288
2015-06-29,3.3,31.4675,-115.634
2015-06-29,3.4,31.488,-115.51
2015-06-29,3.6,30.0872,-114.709
2015-06-30,4.2,32.4917,-115.054
2015-06-30,3.2,31.3305,-115.301
2015-07-01,3.5,33.0742,-115.615
2015-07-01,3.7,31.8045,-114.561
2015-07-02,3.7,32.5373,-115.131
2015-07-02,3.9,32.499,-115.107
2015-07-02,3.7,31.512,-115.5
2015-07-03,3.2,32.464,-115.515
2015-07-03,3.7,31.3052,-115.375
2015-07-03,3.4,31.3487,-115.289
2015-07-03,2.9,32.4745,-115.487
2015-07-03,3.7,31.3035,-115.39
2015-07-03,3.5,31.4673,-115.56
2015-07-03,3.4,31.4978,-114.971
2015-07-03,3.4,31.932,-115.805
2015-07-04,3.7,32.4635,-115.176
2015-07-05,3.5,31.2065,-115.447
2015-07-07,3.3,31.2028,-115.269
2015-07-11,3.9,30.3623,-114.372
2015-07-11,3.7,30.2797,-114.487
2015-07-11,4.1,31.0495,-114.176
2015-07-11,3.7,31.2598,-114.53
2015-07-11,3.6,30.936,-114.125
2015-07-15,3.6,32.3903,-115.016
2015-07-16,4.0,31.029,-115.337
2015-07-23,3.4,32.7643,-115.94
2015-07-23,3.7,31.5623,-115.551
2015-07-24,3.5,31.1603,-115.447
2015-07-24,4.0,33.0415,-115.429
2015-07-25,3.8,29.9622,-114.322
2015-07-25,3.9,29.7535,-114.441
2015-07-26,3.5,32.5217,-115.387
2015-07-28,3.8,32.7173,-115.738
2015-07-28,4.1,30.234,-114.399
2015-08-12,3.7,32.3502,-115.195
2015-08-13,3.3,32.6,-115.686
2015-08-20,3.5,32.4777,-115.868
2015-08-29,3.8,31.3028,-115.349
2015-09-02,3.9,32.3158,-115.151
2015-09-10,2.9,32.907,-116.081
2015-09-10,3.8,32.6812,-115.574
2015-09-11,3.5,32.5807,-115.608
2015-09-13,3.4,32.2292,-115.798
2015-09-15,3.8,32.6077,-115.607
2015-09-16,3.4,32.7623,-116.256
2015-09-22,3.6,31.863,-115.77
2015-09-22,3.7,32.1763,-115.188
2015-10-07,3.8,32.438,-115.09
2015-10-25,4.0,31.1003,-115.424
2015-10-27,3.8,32.4293,-115.386
2015-10-28,3.2,32.6342,-115.587
2015-11-04,3.9,32.2033,-114.903
2015-11-05,3.6,32.3983,-115.364
2015-11-06,3.7,31.6487,-115.037
2015-11-06,3.7,32.261,-114.896
2015-11-06,3.7,31.6155,-115.017
2015-11-13,3.6,32.0647,-115.063
2015-11-21,3.6,32.1828,-115.038
2015-11-29,3.5,32.4312,-115.29
2015-11-29,3.7,32.4225,-115.304
2015-11-30,3.7,32.4773,-115.181
2015-12-01,3.6,32.3925,-115.198
2015-12-03,3.8,32.8087,-115.362
2015-12-04,4.2,30.025,-113.865
2015-12-07,3.0,32.8347,-115.603
2015-12-07,3.8,32.3607,-115.303
2015-12-08,3.8,32.2555,-115.39
2015-12-10,3.5,32.4398,-115.072
2015-12-10,3.7,31.7872,-115.648
2015-12-10,3.6,32.3433,-115.174
2015-12-10,4.1,32.424,-115.328
2015-12-11,3.6,31.8533,-115.532
2015-12-11,3.6,32.236,-115.009
2015-12-12,4.0,32.459,-115.177
2015-12-13,3.5,32.5338,-115.276
2015-12-13,3.5,31.7887,-115.675
2015-12-14,3.3,31.6503,-115.685
2015-12-15,4.1,32.4812,-115.122
2015-12-19,4.0,32.1817,-115.02
2015-12-19,3.9,32.1473,-115.094
2015-12-26,3.4,31.9415,-115.68
2015-12-27,3.7,31.8318,-115.804
2016-01-04,3.7,32.0858,-115.111
2016-01-06,3.5,32.4887,-115.197
2016-01-06,3.6,31.8305,-115.548
2016-01-11,4.1,30.3167,-114.537
2016-01-12,3.6,31.7073,-114.893
2016-01-14,3.8,32.4883,-115.282
2016-01-19,3.7,31.4645,-115.496
2016-01-25,3.9,32.5248,-115.109
2016-01-27,3.9,32.359,-115.101
2016-01-27,3.7,32.2643,-115.7
2016-01-27,4.0,32.2893,-115.195
2016-01-28,3.7,32.4177,-115.145
2016-01-30,3.8,32.2965,-115.121
2016-01-30,3.7,31.8087,-114.996
2016-01-31,3.3,32.589,-115.591
2016-02-05,3.8,32.3382,-115.161
2016-02-05,3.9,30.8663,-115.323
2016-02-05,3.9,31.0887,-115.296
2016-02-06,3.7,32.4372,-115.155
2016-02-07,3.9,30.5182,-114.025
2016-02-07,3.7,30.343,-114.099
2016-02-07,3.6,32.5617,-115.095
2016-02-08,3.9,32.492,-115.112
2016-02-08,3.6,32.5067,-115.482
2016-02-09,3.5,31.7762,-115.605
2016-02-15,4.0,31.8765,-114.878
2016-02-19,2.9,31.2653,-115.474
2016-02-21,3.6,32.6045,-115.157
2016-02-23,3.6,32.481,-115.088
2016-02-27,3.1,32.6707,-115.726
2016-02-28,4.1,31.4903,-114.383
2016-03-01,3.6,32.22,-115.096
2016-03-03,3.8,30.1857,-114.68
2016-03-05,3.8,31.0452,-115.371
2016-03-05,3.5,32.41,-115.009
2016-03-08,3.7,32.2498,-115.086
2016-03-09,4.1,29.5602,-114.396
2016-03-09,3.6,32.3898,-115.101
2016-03-18,3.8,32.522,-115.641
2016-03-19,3.9,32.6947,-115.381
2016-03-19,3.3,32.3432,-115.135
2016-03-20,3.8,32.2998,-115.021
2016-03-22,3.8,32.21,-114.889
2016-03-22,3.4,31.8922,-115.681
2016-03-23,3.7,32.3282,-115.077
2016-03-24,4.0,32.682,-115.602
2016-03-25,3.8,30.961,-115.274
2016-03-25,3.9,32.6225,-115.588
2016-03-25,3.4,31.7608,-115.76
2016-03-26,3.6,32.2052,-115.192
2016-03-26,3.7,32.2488,-114.954
2016-03-26,3.8,30.156,-114.236
2016-03-27,3.7,30.1695,-114.245
2016-03-27,4.2,29.9783,-114.253
2016-03-27,3.7,30.1742,-114.271
2016-03-27,4.0,30.177,-114.238
2016-03-27,3.8,30.0473,-114.425
2016-03-27,3.6,30.1247,-114.226
2016-03-27,4.3,30.1562,-114.087
2016-03-27,4.2,29.9655,-114.477
2016-03-27,3.9,29.7952,-114.743
2016-03-27,4.0,29.8577,-114.612
2016-03-27,4.4,30.1923,-114.236
2016-03-27,4.3,30.2028,-114.243
2016-03-27,4.3,30.2648,-114.254
2016-03-27,4.4,29.8432,-114.57
2016-03-27,4.3,29.9833,-114.538
2016-03-27,4.0,30.2595,-114.146
2016-03-27,4.2,29.8253,-114.504
2016-03-27,4.0,30.2118,-114.026
2016-03-27,4.0,29.8688,-114.026
2016-03-27,4.3,30.0103,-113.86
2016-03-27,4.9,30.0928,-114.265
2016-03-27,3.9,29.9257,-114.672
2016-03-27,5.1,30.1163,-114.215
2016-03-27,3.8,29.9023,-114.563
2016-03-27,3.7,29.844,-114.024
2016-03-27,4.1,30.3393,-114.598
2016-03-27,4.2,30.1788,-114.249
2016-03-27,3.5,29.9767,-114.539
2016-03-27,4.5,29.9328,-114.359
2016-03-27,3.8,30.4382,-113.984
2016-03-27,3.7,30.402,-114.022
2016-03-27,3.9,30.0143,-114.484
2016-03-27,3.9,30.2603,-114.137
2016-03-27,4.0,30.4437,-114.035
2016-03-27,4.1,30.0733,-114.425
2016-03-27,3.9,29.9812,-114.475
2016-03-27,4.1,29.895,-114.592
2016-03-27,3.8,30.0285,-114.382
2016-03-28,3.8,30.1332,-114.571
2016-03-28,3.7,30.0,-114.5
2016-03-30,4.0,30.1107,-114.379
2016-03-31,4.0,29.9885,-114.434
2016-04-01,4.0,30.015,-114.517
2016-04-03,3.5,32.1557,-115.146
2016-04-04,4.1,30.0845,-114.345
2016-04-07,2.8,31.9738,-115.535
2016-04-09,3.2,31.7355,-115.755
2016-04-09,3.3,31.45,-115.068
2016-04-12,3.8,30.2783,-114.213
2016-04-18,3.3,32.4372,-115.649
2016-04-22,4.1,32.4145,-115.142
2016-04-22,3.9,32.5943,-115.716
2016-04-24,3.5,31.8968,-115.653
2016-04-24,3.4,32.2442,-115.553
2016-04-24,3.4,32.3133,-115.517
2016-04-26,3.6,32.6395,-115.681
2016-04-26,3.8,31.4372,-115.433
2016-05-01,3.8,32.6113,-115.114
2016-05-02,3.5,32.1677,-114.886
2016-05-03,3.8,32.537,-115.316
2016-05-04,4.1,30.7962,-114.178
2016-05-08,3.4,32.5462,-115.14
2016-05-08,4.0,32.1362,-115.176
2016-05-10,3.6,31.8873,-115.827
2016-05-10,3.5,31.5023,-115.322
2016-05-11,4.1,31.4227,-115.595
2016-05-12,2.5,32.7623,-115.716
2016-05-13,3.7,31.5225,-115.473
2016-05-15,3.5,32.8422,-115.337
2016-05-15,3.6,32.0892,-115.108
2016-05-16,3.7,32.744,-115.274
2016-05-16,3.6,32.2272,-115.168
2016-05-19,2.5,31.8587,-115.544
2016-05-19,3.4,32.4695,-115.258
2016-05-20,3.6,32.4072,-115.018
2016-05-22,3.4,32.3362,-115.159
2016-05-23,3.3,31.4508,-115.489
2016-05-24,3.9,30.6573,-114.062
2016-05-25,3.6,32.3018,-115.217
2016-05-25,3.7,32.2782,-115.273
2016-05-29,3.6,32.557,-115.197
2016-05-29,3.9,32.226,-114.957
2016-05-30,3.4,32.2132,-114.944
2016-05-31,3.3,32.164,-115.385
2016-05-31,3.0,32.3728,-115.11
2016-05-31,3.5,31.8113,-115.073
2016-06-03,3.3,29.8127,-114.145
2016-06-04,3.5,30.0562,-114.828
2016-06-05,3.6,31.4255,-115.428
2016-06-05,3.5,31.8343,-114.828
2016-06-05,3.6,32.0888,-114.815
2016-06-06,3.6,32.106,-114.754
2016-06-07,3.6,31.454,-115.346
2016-06-07,3.7,30.0667,-114.397
2016-06-08,4.2,30.1647,-114.268
2016-06-11,3.6,31.9137,-114.884
2016-06-15,3.5,31.5987,-115.453
2016-06-19,4.1,30.39,-114.229
2016-06-19,3.4,30.0612,-114.573
2016-06-19,4.2,30.4788,-114.401
2016-06-19,3.5,31.5135,-115.628
2016-06-22,4.2,30.0792,-114.479
2016-07-03,3.5,32.2558,-115.174
2016-07-09,3.2,32.4352,-115.387
2016-07-12,3.3,29.54,-114.564
2016-07-12,3.1,30.4897,-114.349
2016-07-22,3.3,32.3487,-115.182
2016-07-30,3.8,32.3145,-115.04
2016-08-02,3.3,30.2638,-114.047
2016-08-02,3.6,32.4827,-115.183
2016-08-04,3.8,32.1922,-115.211
2016-08-04,3.6,32.3212,-114.999
2016-08-05,3.7,32.6562,-115.114
2016-08-06,3.6,32.3072,-115.074
2016-08-15,3.6,30.0767,-114.091
2016-08-15,4.3,30.6045,-114.248
2016-08-15,3.4,30.652,-114.209
2016-08-15,3.2,30.5325,-114.33
2016-08-15,2.6,30.6618,-114.207
2016-08-15,3.1,30.3325,-114.329
2016-08-16,2.9,31.4143,-114.728
2016-08-16,3.0,32.1882,-115.202
2016-08-16,3.0,32.183,-115.183
2016-08-16,3.2,31.0688,-114.183
2016-08-16,3.3,30.773,-114.248
2016-08-16,3.2,30.7273,-114.248
2016-08-16,3.3,30.1882,-114.422
2016-08-17,3.5,32.1597,-115.198
2016-08-18,3.1,30.3775,-114.364
2016-08-20,3.4,32.4295,-115.314
2016-08-20,3.3,30.784,-114.21
2016-08-20,3.1,30.5068,-114.275
2016-08-21,3.3,30.7358,-114.221
2016-08-21,3.0,30.4925,-114.364
2016-08-28,2.7,32.3497,-115.148
2016-08-28,3.7,32.3903,-115.089
2016-08-29,3.8,31.6335,-114.594
2016-08-29,3.7,32.2297,-114.946
2016-08-30,3.8,32.1025,-115.06
2016-09-01,4.0,30.4948,-114.201
2016-09-01,3.9,30.3772,-114.169
2016-09-01,4.3,30.9232,-114.26
2016-09-01,4.1,30.39,-114.201
2016-09-01,4.2,30.4567,-114.187
2016-09-01,4.0,30.413,-114.313
2016-09-01,4.0,30.499,-114.192
2016-09-01,4.2,30.4845,-114.196
2016-09-02,3.4,30.1192,-114.372
2016-09-02,3.6,30.0965,-114.407
2016-09-04,3.6,32.502,-115.078
2016-09-05,3.9,32.3913,-115.608
2016-09-09,3.4,30.0808,-114.219
2016-09-10,2.9,31.3488,-115.602
2016-09-10,3.9,30.8547,-114.325
2016-09-11,3.5,31.8913,-115.396
2016-09-11,3.6,32.6317,-115.511
2016-09-12,3.9,30.0238,-114.527
2016-09-15,2.9,32.4103,-115.164
2016-09-18,3.2,30.6017,-114.212
2016-09-19,3.5,32.469,-115.225
2016-09-20,2.9,32.528,-115.091
2016-09-26,3.6,32.3385,-115.051
2016-09-26,3.6,32.6297,-115.593
2016-09-27,3.8,32.339,-115.213
2016-09-28,3.9,30.6493,-114.388
2016-09-28,3.3,32.1462,-114.988
2016-09-28,2.7,32.1433,-114.9
2016-09-29,3.6,32.1665,-114.932
2016-10-02,3.0,31.8167,-115.533
2016-10-02,3.6,32.3752,-115.187
2016-10-04,3.1,30.5312,-114.297
2016-10-06,3.5,31.4023,-115.445
2016-10-06,3.2,30.7108,-114.133
2016-10-06,3.4,31.4588,-114.325
2016-10-06,3.9,30.75,-114.117
2016-10-06,4.0,30.7502,-114.117
2016-10-06,3.9,30.75,-114.117
2016-10-08,3.2,31.8848,-115.637
2016-10-08,3.4,32.269,-115.142
2016-10-08,3.8,32.3248,-115.094
2016-10-09,2.8,31.3972,-115.517
2016-10-09,3.6,32.2258,-115.025
2016-10-10,3.4,32.4845,-115.025
2016-10-10,3.6,31.8263,-115.685
2016-10-12,2.4,32.4818,-115.409
2016-10-13,3.3,30.9955,-115.337
2016-10-15,2.9,32.2482,-115.513
2016-10-15,3.3,32.5292,-115.477
2016-10-15,3.7,32.0403,-115.705
2016-10-16,3.8,32.4438,-115.13
2016-10-16,3.0,31.328,-114.297
2016-10-16,3.2,31.566,-114.336
2016-10-16,3.7,32.58,-115.171
2016-10-17,3.4,32.4058,-114.965
2016-10-18,3.0,30.491,-114.275
2016-10-18,2.7,31.902,-115.383
2016-10-25,3.7,31.8833,-114.906
2016-10-25,3.5,32.2423,-115.085
2016-10-26,3.1,31.014,-115.416
2016-10-29,2.6,32.1833,-115.023
2016-10-30,3.7,31.9187,-114.989
2016-10-30,3.6,31.8648,-115.801
2016-11-08,3.8,32.33,-115.14
2016-11-11,2.9,30.549,-114.148
2016-11-14,3.6,32.2167,-115.069
2016-11-16,3.7,31.9015,-114.869
2016-11-16,3.6,32.323,-115.038
2016-11-16,2.7,31.4355,-115.473
2016-11-17,2.5,30.8648,-114.11
2016-11-19,2.6,31.4927,-115.179
2016-11-23,2.7,32.3345,-115.549
2016-11-25,3.5,32.6175,-115.589
2016-11-26,3.6,32.2407,-114.95
2016-11-26,3.0,31.2793,-115.212
2016-11-26,3.5,32.2153,-115.094
2016-11-27,2.7,32.0137,-115.399
2016-11-27,2.5,32.9268,-115.302
2016-11-27,2.9,31.9838,-115.377
2016-11-28,3.3,31.6337,-114.921
2016-11-28,3.3,31.8618,-115.458
2016-11-29,3.6,31.6515,-115.289
2016-11-29,3.7,32.604,-115.205
2016-12-01,2.9,31.6805,-114.495
2016-12-01,2.8,31.7018,-114.458
2016-12-01,3.1,31.7073,-114.421
2016-12-01,3.9,32.2945,-115.125
2016-12-05,4.0,32.1985,-114.883
2016-12-05,2.6,31.3778,-115.591
2016-12-06,3.6,32.1247,-115.245
2016-12-07,2.9,30.8452,-114.2
2016-12-08,2.9,31.6237,-115.534
2016-12-09,3.3,32.2673,-115.149
2016-12-10,3.9,32.2585,-115.108
2016-12-11,3.1,32.1182,-115.102
2016-12-11,2.6,32.2857,-115.274
2016-12-11,2.7,32.2475,-115.575
2016-12-12,2.7,32.332,-115.22
2016-12-12,2.8,32.339,-115.149
2016-12-14,3.0,32.3367,-115.274
2016-12-16,2.9,32.4817,-115.586
2016-12-16,3.3,32.624,-115.603
2016-12-18,3.6,32.326,-115.115
2016-12-18,3.6,32.6347,-115.674
2016-12-20,3.7,32.6958,-115.631
2016-12-20,3.8,32.6932,-115.595
2016-12-21,3.2,32.5463,-115.515
2016-12-22,2.9,32.1995,-115.242
2016-12-25,3.6,32.5105,-115.122
2016-12-27,3.4,30.3552,-114.156
2016-12-29,3.5,32.4402,-115.166
2016-12-29,3.8,30.7005,-114.248
2016-12-30,3.7,32.153,-115.149
2016-12-30,3.7,32.1292,-115.258
2016-12-30,3.4,32.5342,-115.061
2016-12-31,3.5,31.4708,-115.532
2017-01-01,3.7,32.4077,-114.988
2017-01-02,3.4,31.9583,-115.822
2017-01-04,2.7,31.5582,-115.622
2017-01-04,2.7,32.4277,-115.216
2017-01-05,3.0,32.253,-115.066
2017-01-06,3.0,32.5672,-115.25
2017-01-06,3.2,32.3965,-115.407
2017-01-06,3.8,32.3522,-115.348
2017-01-14,3.6,32.3973,-115.129
2017-01-22,3.2,32.2253,-115.209
2017-01-25,3.7,31.1358,-114.518
2017-01-25,3.1,31.6487,-114.469
2017-01-25,2.8,31.6283,-114.501
2017-01-25,3.2,31.6685,-114.533
2017-01-28,3.1,32.2308,-115.124
2017-01-30,2.7,31.4637,-115.649
2017-01-30,2.9,32.3235,-115.107
2017-01-31,3.1,32.4932,-115.379
2017-02-03,3.7,32.3733,-115.036
2017-02-03,3.5,32.2038,-114.941
2017-02-05,3.4,32.4562,-115.241
2017-02-07,3.4,31.0188,-114.337
