Fecha,Magnitud,Latitud,Longitud
2022-04-14,3.5,32.0032,-116.992
2022-04-14,3.6,32.1142,-116.999
2022-04-14,3.4,32.0322,-117.011
2022-04-14,3.4,32.246,-116.336
2022-04-15,3.3,32.1033,-116.983
2022-04-15,3.4,32.0597,-116.988
2022-04-15,3.5,32.0142,-117.042
2022-04-15,3.7,32.0162,-116.995
2022-04-15,3.4,32.0865,-116.989
2022-04-16,3.4,32.0247,-116.99
2022-04-17,3.5,32.0768,-116.978
2022-04-22,3.6,32.0123,-117.022
2022-05-03,3.7,32.31,-117.09
2022-05-06,3.4,32.04,-117.0
2022-05-06,3.4,32.08,-117.16
2022-05-14,3.6,31.96,-117.09
2022-06-06,3.6,32.67,-116.36
2022-06-25,3.4,32.13,-116.75
2022-06-25,3.3,32.04,-117.02
2022-07-07,3.4,32.19,-116.78
2022-07-09,3.7,32.26,-116.41
2022-07-25,3.7,31.97,-116.82
2022-07-25,4.5,31.94,-116.84
2022-07-25,3.4,31.97,-116.85
2022-07-25,3.6,31.97,-116.81
2022-07-25,3.5,31.98,-116.84
2022-07-25,3.5,31.97,-116.82
2022-07-25,3.5,31.97,-116.86
2022-07-25,3.6,31.97,-116.83
2022-07-25,3.6,31.98,-116.79
2022-07-25,3.6,32.0,-116.91
2022-07-25,3.7,31.95,-116.92
2022-07-25,3.6,31.96,-116.84
2022-07-25,3.5,31.96,-116.89
2022-07-25,3.6,31.96,-116.82
2022-07-25,3.3,31.98,-116.83
2022-07-29,3.6,31.95,-116.92
2022-07-30,3.7,31.95,-116.83
2022-08-02,3.7,32.01,-116.97
2022-08-04,3.6,31.98,-116.67
2022-08-10,3.9,31.95,-117.33
2022-08-13,3.6,31.57,-117.19
2022-08-14,3.4,32.12,-116.7
2022-08-21,3.5,32.05,-116.69
2022-08-25,3.7,32.11,-116.83
2022-09-09,3.5,32.24,-116.57
2022-09-18,3.7,31.84,-116.97
2022-09-22,3.6,32.25,-117.0
